Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/27/22,AQS,60370002,2,12.6,ppb,11,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
5/28/22,AQS,60370002,2,9.1,ppb,8,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
5/29/22,AQS,60370002,2,10.1,ppb,9,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
5/30/22,AQS,60370002,2,9.1,ppb,8,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
5/31/22,AQS,60370002,2,20.9,ppb,19,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/1/22,AQS,60370002,2,23.2,ppb,22,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/2/22,AQS,60370002,2,16,ppb,15,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/3/22,AQS,60370002,2,13.7,ppb,12,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/4/22,AQS,60370002,2,14.7,ppb,13,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/5/22,AQS,60370002,2,11.5,ppb,10,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/6/22,AQS,60370002,2,18.2,ppb,17,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/7/22,AQS,60370002,2,16.1,ppb,15,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/8/22,AQS,60370002,2,15.7,ppb,14,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/9/22,AQS,60370002,2,17.4,ppb,16,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/10/22,AQS,60370002,2,29.2,ppb,27,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/11/22,AQS,60370002,2,19.1,ppb,18,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/12/22,AQS,60370002,2,17.8,ppb,16,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/13/22,AQS,60370002,2,13.5,ppb,12,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/14/22,AQS,60370002,2,16.8,ppb,15,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/15/22,AQS,60370002,2,16.8,ppb,15,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/16/22,AQS,60370002,2,15.6,ppb,14,Azusa,22,92,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/17/22,AQS,60370002,2,14,ppb,13,Azusa,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/18/22,AQS,60370002,2,9.3,ppb,8,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/19/22,AQS,60370002,2,10.2,ppb,9,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/20/22,AQS,60370002,2,25.6,ppb,24,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/21/22,AQS,60370002,2,25,ppb,24,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/22/22,AQS,60370002,2,30.3,ppb,28,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/23/22,AQS,60370002,2,29.4,ppb,27,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/24/22,AQS,60370002,2,34.3,ppb,32,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/25/22,AQS,60370002,2,25.9,ppb,24,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/26/22,AQS,60370002,2,22.7,ppb,21,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/27/22,AQS,60370002,2,34.1,ppb,32,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/28/22,AQS,60370002,2,32.3,ppb,30,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/29/22,AQS,60370002,2,23.6,ppb,22,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
6/30/22,AQS,60370002,2,20.7,ppb,19,Azusa,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
1/1/22,AQS,60370016,1,4.4,ppb,4,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/2/22,AQS,60370016,1,10.6,ppb,9,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/3/22,AQS,60370016,1,20.7,ppb,19,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/4/22,AQS,60370016,1,30.8,ppb,28,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/5/22,AQS,60370016,1,23.4,ppb,22,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/6/22,AQS,60370016,1,40.1,ppb,38,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/7/22,AQS,60370016,1,42,ppb,40,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/8/22,AQS,60370016,1,11.9,ppb,10,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/9/22,AQS,60370016,1,13.3,ppb,12,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/10/22,AQS,60370016,1,18.5,ppb,17,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/11/22,AQS,60370016,1,14.6,ppb,13,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/12/22,AQS,60370016,1,11.9,ppb,10,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/13/22,AQS,60370016,1,39.4,ppb,37,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/14/22,AQS,60370016,1,37.7,ppb,35,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/15/22,AQS,60370016,1,37.4,ppb,35,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/16/22,AQS,60370016,1,12.2,ppb,11,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/17/22,AQS,60370016,1,24.2,ppb,23,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/18/22,AQS,60370016,1,20.9,ppb,19,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/19/22,AQS,60370016,1,18.8,ppb,17,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/20/22,AQS,60370016,1,10.9,ppb,9,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/21/22,AQS,60370016,1,15.8,ppb,14,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/22/22,AQS,60370016,1,1.9,ppb,1,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/23/22,AQS,60370016,1,8.1,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/24/22,AQS,60370016,1,17.4,ppb,16,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/25/22,AQS,60370016,1,25.7,ppb,24,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/26/22,AQS,60370016,1,19.1,ppb,18,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/27/22,AQS,60370016,1,15.4,ppb,14,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/28/22,AQS,60370016,1,21.9,ppb,20,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/29/22,AQS,60370016,1,20.8,ppb,19,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/30/22,AQS,60370016,1,23.9,ppb,22,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
1/31/22,AQS,60370016,1,34,ppb,32,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/1/22,AQS,60370016,1,23.3,ppb,22,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/2/22,AQS,60370016,1,15.6,ppb,14,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/3/22,AQS,60370016,1,15.9,ppb,14,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/4/22,AQS,60370016,1,10.1,ppb,9,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/5/22,AQS,60370016,1,9.4,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/6/22,AQS,60370016,1,7,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/7/22,AQS,60370016,1,12.5,ppb,11,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/8/22,AQS,60370016,1,10.9,ppb,9,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/9/22,AQS,60370016,1,16.8,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/10/22,AQS,60370016,1,19.2,ppb,18,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/11/22,AQS,60370016,1,22.3,ppb,21,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/12/22,AQS,60370016,1,9.7,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/13/22,AQS,60370016,1,8.4,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/14/22,AQS,60370016,1,21.8,ppb,20,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/15/22,AQS,60370016,1,8.7,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/16/22,AQS,60370016,1,17.5,ppb,16,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/17/22,AQS,60370016,1,11.9,ppb,10,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/18/22,AQS,60370016,1,10.2,ppb,9,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/19/22,AQS,60370016,1,13.4,ppb,12,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/20/22,AQS,60370016,1,16.3,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/21/22,AQS,60370016,1,6.8,ppb,6,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/22/22,AQS,60370016,1,5.6,ppb,5,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/23/22,AQS,60370016,1,4.2,ppb,4,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/24/22,AQS,60370016,1,9.6,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/25/22,AQS,60370016,1,16.1,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/26/22,AQS,60370016,1,8.3,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/27/22,AQS,60370016,1,7,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
2/28/22,AQS,60370016,1,20.2,ppb,19,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/1/22,AQS,60370016,1,16.1,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/2/22,AQS,60370016,1,35.9,ppb,33,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/3/22,AQS,60370016,1,32,ppb,30,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/4/22,AQS,60370016,1,7.7,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/5/22,AQS,60370016,1,5.5,ppb,5,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/6/22,AQS,60370016,1,4.3,ppb,4,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/7/22,AQS,60370016,1,15.3,ppb,14,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/8/22,AQS,60370016,1,7.8,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/9/22,AQS,60370016,1,26.3,ppb,25,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/10/22,AQS,60370016,1,9.3,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/11/22,AQS,60370016,1,9.4,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/12/22,AQS,60370016,1,5.5,ppb,5,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/13/22,AQS,60370016,1,7.4,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/14/22,AQS,60370016,1,21.8,ppb,20,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/15/22,AQS,60370016,1,19.6,ppb,18,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/16/22,AQS,60370016,1,13.8,ppb,12,Glendora,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/17/22,AQS,60370016,1,9.8,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/18/22,AQS,60370016,1,16.6,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/19/22,AQS,60370016,1,21.5,ppb,20,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/20/22,AQS,60370016,1,3.6,ppb,3,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/21/22,AQS,60370016,1,14.5,ppb,13,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/22/22,AQS,60370016,1,16.9,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/23/22,AQS,60370016,1,12.3,ppb,11,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/24/22,AQS,60370016,1,15.1,ppb,14,Glendora,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/25/22,AQS,60370016,1,27,ppb,25,Glendora,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/26/22,AQS,60370016,1,24.6,ppb,23,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/27/22,AQS,60370016,1,7,ppb,7,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/28/22,AQS,60370016,1,5,ppb,5,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/29/22,AQS,60370016,1,12.7,ppb,11,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/30/22,AQS,60370016,1,13.3,ppb,12,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
3/31/22,AQS,60370016,1,9.6,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/1/22,AQS,60370016,1,16.1,ppb,15,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/2/22,AQS,60370016,1,14,ppb,13,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/3/22,AQS,60370016,1,12.2,ppb,11,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/4/22,AQS,60370016,1,19.6,ppb,18,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/5/22,AQS,60370016,1,21.4,ppb,20,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/6/22,AQS,60370016,1,22.3,ppb,21,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
4/7/22,AQS,60370016,1,9.6,ppb,8,Glendora,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
