Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/6/22,AQS,60371701,1,0.7,ppm,8,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/7/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/8/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/9/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/10/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/11/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/12/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/13/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/14/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/15/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/16/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/17/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/18/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/19/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/20/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/21/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/22/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/23/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/24/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/25/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/26/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/27/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/28/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/29/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/30/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/1/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/2/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/3/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/4/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/5/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/6/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/7/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/8/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/9/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/10/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/11/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/12/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/13/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/14/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/15/22,AQS,60371701,1,0.6,ppm,7,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/16/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/17/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/18/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/19/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/20/22,AQS,60371701,1,0.3,ppm,3,Pomona,18,75,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/21/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/22/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/23/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/24/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/25/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/26/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/27/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/28/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/29/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/30/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/31/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/1/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/2/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/3/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/4/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/5/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/6/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/7/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/8/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/9/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/10/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/11/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/12/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/13/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/14/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/15/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/16/22,AQS,60371701,1,0.3,ppm,3,Pomona,18,75,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/17/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/18/22,AQS,60371701,1,0.2,ppm,2,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/19/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/20/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/21/22,AQS,60371701,1,0.4,ppm,5,Pomona,17,71,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/22/22,AQS,60371701,1,0.5,ppm,6,Pomona,18,75,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/23/22,AQS,60371701,1,0.5,ppm,6,Pomona,15,63,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/24/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/25/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/26/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/27/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/28/22,AQS,60371701,1,0.5,ppm,6,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/29/22,AQS,60371701,1,0.4,ppm,5,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/30/22,AQS,60371701,1,0.3,ppm,3,Pomona,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
7/1/22,AQS,60371701,1,0.2,ppm,2,Pomona,2,8,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/1/22,AQS,60372005,1,0.6,ppm,7,Pasadena,19,79,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/2/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/3/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/4/22,AQS,60372005,1,0.8,ppm,9,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/5/22,AQS,60372005,1,0.9,ppm,10,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/6/22,AQS,60372005,1,1.2,ppm,14,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/7/22,AQS,60372005,1,1.3,ppm,15,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/8/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/9/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/10/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/11/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/12/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/13/22,AQS,60372005,1,0.9,ppm,10,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/14/22,AQS,60372005,1,0.9,ppm,10,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/15/22,AQS,60372005,1,0.9,ppm,10,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/16/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/17/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/18/22,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/19/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/20/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/21/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/22/22,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/23/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/24/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/25/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/26/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/27/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/28/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/29/22,AQS,60372005,1,0.8,ppm,9,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/30/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/31/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/1/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/2/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/3/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/4/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/5/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/6/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/7/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/8/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/9/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/10/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/11/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/12/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/13/22,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/14/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/15/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/16/22,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/17/22,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/18/22,AQS,60372005,1,0.5,ppm,6,Pasadena,17,71,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/19/22,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/20/22,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/21/22,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/22/22,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/23/22,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
